wavelength_nm,n,k
908.0000,1.757547,0.000000
909.0000,1.757525,0.000000
910.0000,1.757503,0.000000
911.0000,1.757482,0.000000
912.0000,1.757460,0.000000
913.0000,1.757439,0.000000
914.0000,1.757417,0.000000
915.0000,1.757396,0.000000
916.0000,1.757375,0.000000
917.0000,1.757353,0.000000
918.0000,1.757332,0.000000
919.0000,1.757311,0.000000
920.0000,1.757289,0.000000
921.0000,1.757268,0.000000
922.0000,1.757247,0.000000
923.0000,1.757226,0.000000
924.0000,1.757205,0.000000
925.0000,1.757184,0.000000
926.0000,1.757162,0.000000
927.0000,1.757141,0.000000
928.0000,1.757120,0.000000
929.0000,1.757099,0.000000
930.0000,1.757079,0.000000
931.0000,1.757058,0.000000
932.0000,1.757037,0.000000
933.0000,1.757016,0.000000
934.0000,1.756995,0.000000
935.0000,1.756974,0.000000
936.0000,1.756953,0.000000
937.0000,1.756933,0.000000
938.0000,1.756912,0.000000
939.0000,1.756891,0.000000
940.0000,1.756871,0.000000
941.0000,1.756850,0.000000
942.0000,1.756829,0.000000
943.0000,1.756809,0.000000
944.0000,1.756788,0.000000
945.0000,1.756768,0.000000
946.0000,1.756747,0.000000
947.0000,1.756727,0.000000
948.0000,1.756706,0.000000
949.0000,1.756686,0.000000
950.0000,1.756666,0.000000
951.0000,1.756645,0.000000
952.0000,1.756625,0.000000
953.0000,1.756605,0.000000
954.0000,1.756584,0.000000
955.0000,1.756564,0.000000
956.0000,1.756544,0.000000
957.0000,1.756524,0.000000
958.0000,1.756504,0.000000
959.0000,1.756483,0.000000
960.0000,1.756463,0.000000
961.0000,1.756443,0.000000
962.0000,1.756423,0.000000
963.0000,1.756403,0.000000
964.0000,1.756383,0.000000
965.0000,1.756363,0.000000
966.0000,1.756343,0.000000
967.0000,1.756323,0.000000
968.0000,1.756303,0.000000
969.0000,1.756283,0.000000
970.0000,1.756264,0.000000
971.0000,1.756244,0.000000
972.0000,1.756224,0.000000
973.0000,1.756204,0.000000
974.0000,1.756184,0.000000
975.0000,1.756165,0.000000
976.0000,1.756145,0.000000
977.0000,1.756125,0.000000
978.0000,1.756105,0.000000
979.0000,1.756086,0.000000
980.0000,1.756066,0.000000
981.0000,1.756047,0.000000
982.0000,1.756027,0.000000
983.0000,1.756007,0.000000
984.0000,1.755988,0.000000
985.0000,1.755968,0.000000
986.0000,1.755949,0.000000
987.0000,1.755929,0.000000
988.0000,1.755910,0.000000
989.0000,1.755890,0.000000
990.0000,1.755871,0.000000
991.0000,1.755852,0.000000
992.0000,1.755832,0.000000
993.0000,1.755813,0.000000
994.0000,1.755794,0.000000
995.0000,1.755774,0.000000
996.0000,1.755755,0.000000
997.0000,1.755736,0.000000
998.0000,1.755717,0.000000
999.0000,1.755697,0.000000
1000.0000,1.755678,0.000000
1001.0000,1.755659,0.000000
1002.0000,1.755640,0.000000
1003.0000,1.755621,0.000000
1004.0000,1.755601,0.000000
1005.0000,1.755582,0.000000
1006.0000,1.755563,0.000000
1007.0000,1.755544,0.000000
1008.0000,1.755525,0.000000
1009.0000,1.755506,0.000000
1010.0000,1.755487,0.000000
1011.0000,1.755468,0.000000
1012.0000,1.755449,0.000000
1013.0000,1.755430,0.000000
1014.0000,1.755411,0.000000
1015.0000,1.755392,0.000000
1016.0000,1.755373,0.000000
1017.0000,1.755355,0.000000
1018.0000,1.755336,0.000000
1019.0000,1.755317,0.000000
1020.0000,1.755298,0.000000
1021.0000,1.755279,0.000000
1022.0000,1.755260,0.000000
1023.0000,1.755242,0.000000
1024.0000,1.755223,0.000000
1025.0000,1.755204,0.000000
1026.0000,1.755185,0.000000
1027.0000,1.755167,0.000000
1028.0000,1.755148,0.000000
1029.0000,1.755129,0.000000
1030.0000,1.755111,0.000000
1031.0000,1.755092,0.000000
1032.0000,1.755073,0.000000
1033.0000,1.755055,0.000000
1034.0000,1.755036,0.000000
1035.0000,1.755018,0.000000
1036.0000,1.754999,0.000000
1037.0000,1.754980,0.000000
1038.0000,1.754962,0.000000
1039.0000,1.754943,0.000000
1040.0000,1.754925,0.000000
1041.0000,1.754906,0.000000
1042.0000,1.754888,0.000000
1043.0000,1.754870,0.000000
1044.0000,1.754851,0.000000
1045.0000,1.754833,0.000000
1046.0000,1.754814,0.000000
1047.0000,1.754796,0.000000
1048.0000,1.754778,0.000000
1049.0000,1.754759,0.000000
1050.0000,1.754741,0.000000
1051.0000,1.754722,0.000000
1052.0000,1.754704,0.000000
1053.0000,1.754686,0.000000
1054.0000,1.754668,0.000000
1055.0000,1.754649,0.000000
1056.0000,1.754631,0.000000
1057.0000,1.754613,0.000000
1058.0000,1.754595,0.000000
1059.0000,1.754576,0.000000
1060.0000,1.754558,0.000000
1061.0000,1.754540,0.000000
1062.0000,1.754522,0.000000
1063.0000,1.754504,0.000000
1064.0000,1.754485,0.000000
1065.0000,1.754467,0.000000
1066.0000,1.754449,0.000000
1067.0000,1.754431,0.000000
1068.0000,1.754413,0.000000
1069.0000,1.754395,0.000000
1070.0000,1.754377,0.000000
1071.0000,1.754359,0.000000
1072.0000,1.754341,0.000000
